condition,confidence,n_nonzero_morphogens,fidelity
virtual_02109,0.13660471902098953,7,0.0
virtual_02110,0.01,6,0.0
virtual_02111,0.01,8,0.0
virtual_02112,0.09130126709909406,6,0.0
virtual_02113,0.014137289274322019,3,0.0
virtual_02114,0.06060783791052687,6,0.0
virtual_02115,0.01,8,0.0
virtual_02116,0.08377785942507988,7,0.0
virtual_02117,0.01,6,0.0
virtual_02118,0.01,7,0.0
virtual_02119,0.0654466944825949,8,0.0
virtual_02120,0.01,8,0.0
virtual_02121,0.01,7,0.0
virtual_02122,0.07332907512306401,7,0.0
virtual_02123,0.15159564147578572,5,0.0
virtual_02124,0.01,8,0.0
virtual_02125,0.08251849747811707,8,0.0
virtual_02126,0.01,6,0.0
virtual_02127,0.01,5,0.0
virtual_02128,0.013877698331678434,7,0.0
virtual_02129,0.01,8,0.0
virtual_02130,0.01,7,0.0
virtual_02131,0.01,8,0.0
virtual_02132,0.061678632622979256,6,0.0
virtual_02133,0.033565726516495295,6,0.0
virtual_02134,0.1750764027759638,6,0.0
virtual_02135,0.01,7,0.0
virtual_02136,0.01,5,0.0
virtual_02137,0.01161102161441216,7,0.0
virtual_02138,0.01,8,0.0
virtual_02139,0.011062378384512789,9,0.0
virtual_02140,0.01,9,0.0
virtual_02141,0.01,6,0.0
virtual_02142,0.04378493391198133,9,0.0
virtual_02143,0.01,7,0.0
virtual_02144,0.026022332056377575,5,0.0
virtual_02145,0.01,6,0.0
virtual_02146,0.01,5,0.0
virtual_02147,0.010196443263060566,7,0.0
virtual_02148,0.01,7,0.0
virtual_02149,0.011638024227411899,6,0.0
virtual_02150,0.012689553252397566,9,0.0
virtual_02151,0.01,6,0.0
virtual_02152,0.01,8,0.0
virtual_02153,0.01,8,0.0
virtual_02154,0.01,6,0.0
virtual_02155,0.11111352457315576,7,0.0
virtual_02156,0.038860351178807984,7,0.0
virtual_02157,0.12148518776979075,6,0.0
virtual_02158,0.01,7,0.0
virtual_02159,0.04115381255688131,6,0.0
virtual_02160,0.01,8,0.0
virtual_02161,0.07340782203032965,6,0.0
virtual_02162,0.037687495788212795,6,0.0
virtual_02163,0.01,6,0.0
virtual_02164,0.01,8,0.0
virtual_02165,0.01,7,0.0
virtual_02166,0.01,9,0.0
virtual_02167,0.11081571181215494,8,0.0
virtual_02168,0.01,6,0.0
virtual_02169,0.01,5,0.0
virtual_02170,0.08813076531850071,6,0.0
virtual_02171,0.12426818087977096,8,0.0
virtual_02172,0.01,4,0.0
virtual_02173,0.013088552029778208,7,0.0
virtual_02174,0.06748303398732891,8,0.0
virtual_02175,0.1572008091375089,5,0.0
virtual_02176,0.09695459764077577,8,0.0
virtual_02177,0.029928668168347782,8,0.0
virtual_02178,0.011981121956006315,7,0.0
virtual_02179,0.012110046014469923,8,0.0
virtual_02180,0.020771832527476084,5,0.0
virtual_02181,0.01616020488514344,7,0.0
virtual_02182,0.036937517446650456,7,0.0
virtual_02183,0.060296198222085214,6,0.0
virtual_02184,0.07195539376884985,8,0.0
virtual_02185,0.012539964648553155,5,0.0
virtual_02186,0.01,7,0.0
virtual_02187,0.01,8,0.0
virtual_02188,0.01,8,0.0
virtual_02189,0.22897934128780653,6,0.0
virtual_02190,0.01615011496057695,7,0.0
virtual_02191,0.01,7,0.0
virtual_02192,0.01,8,0.0
virtual_02193,0.01728464649860558,6,0.0
virtual_02194,0.01,7,0.0
virtual_02195,0.06121295239823524,6,0.0
virtual_02196,0.04126782212557227,7,0.0
virtual_02197,0.012575546625099212,5,0.0
virtual_02198,0.01,7,0.0
virtual_02199,0.011274026998138956,8,0.0
virtual_02200,0.08920624094839842,3,0.0
virtual_02201,0.017341181229466717,6,0.0
virtual_02202,0.01,9,0.0
virtual_02203,0.01,8,0.0
virtual_02204,0.040101771366914396,8,0.0
virtual_02205,0.01,6,0.0
virtual_02206,0.07880573624939918,7,0.0
virtual_02207,0.01,9,0.0
virtual_02208,0.08024623624838374,5,0.0
virtual_02209,0.12080796018821023,5,0.0
virtual_02210,0.011513520848049706,7,0.0
virtual_02211,0.07683737298225836,8,0.0
virtual_02212,0.02247963232797461,6,0.0
virtual_02213,0.038774463014761715,5,0.0
virtual_02214,0.01,6,0.0
virtual_02215,0.01,7,0.0
virtual_02216,0.01,6,0.0
virtual_02217,0.07137543133406277,7,0.0
virtual_02218,0.01,7,0.0
virtual_02219,0.01,6,0.0
virtual_02220,0.012959094898263678,7,0.0
virtual_02221,0.016940884418557248,6,0.0
virtual_02222,0.01161364436157414,6,0.0
virtual_02223,0.0968603063062381,6,0.0
virtual_02224,0.01119496017612249,8,0.0
virtual_02225,0.02491744169673874,8,0.0
virtual_02226,0.01,7,0.0
virtual_02227,0.01,9,0.0
virtual_02228,0.01,5,0.0
virtual_02229,0.016144256460027498,7,0.0
virtual_02230,0.04022600526815761,9,0.0
virtual_02231,0.026811233046767472,7,0.0
virtual_02232,0.01,7,0.0
virtual_02233,0.03795444087087052,8,0.0
virtual_02234,0.05873871443126847,6,0.0
virtual_02235,0.021498806785930854,8,0.0
virtual_02236,0.08953295455542987,6,0.0
virtual_02237,0.01,8,0.0
virtual_02238,0.01,6,0.0
virtual_02239,0.08256517298685138,7,0.0
virtual_02240,0.04298205162160567,7,0.0
virtual_02241,0.01,7,0.0
virtual_02242,0.017811316310461508,8,0.0
virtual_02243,0.02380679071508082,7,0.0
virtual_02244,0.01,7,0.0
virtual_02245,0.10683662495118378,6,0.0
virtual_02246,0.01,7,0.0
virtual_02247,0.010893427095393338,8,0.0
virtual_02248,0.08171419019294615,7,0.0
virtual_02249,0.08874722290946209,7,0.0
virtual_02250,0.04266187441320759,7,0.0
virtual_02251,0.0119407344265484,5,0.0
virtual_02252,0.024009274746135668,7,0.0
virtual_02253,0.055295659527937066,5,0.0
virtual_02254,0.027554826733564172,6,0.0
virtual_02255,0.10307953391390208,7,0.0
virtual_02256,0.01,7,0.0
virtual_02257,0.01,9,0.0
virtual_02258,0.01,7,0.0
virtual_02259,0.02455929596318417,7,0.0
virtual_02260,0.022550547305620477,7,0.0
virtual_02261,0.02142508640196082,8,0.0
virtual_02262,0.04328247277699892,7,0.0
virtual_02263,0.015168434650734156,8,0.0
virtual_02264,0.01,7,0.0
virtual_02265,0.01,7,0.0
virtual_02266,0.015964720214548294,8,0.0
virtual_02267,0.01,8,0.0
virtual_02268,0.16698503512059232,6,0.0
virtual_02269,0.01,7,0.0
virtual_02270,0.02094026086591957,6,0.0
virtual_02271,0.01,6,0.0
virtual_02272,0.07701522043957106,7,0.0
virtual_02273,0.01,6,0.0
virtual_02274,0.01,7,0.0
virtual_02275,0.07960770065376174,6,0.0
virtual_02276,0.01,7,0.0
virtual_02277,0.04936538636190089,8,0.0
virtual_02278,0.15063192967547243,7,0.0
virtual_02279,0.04299000141482205,6,0.0
virtual_02280,0.01,7,0.0
virtual_02281,0.15231387778866767,6,0.0
virtual_02282,0.01,8,0.0
virtual_02283,0.04407534134111108,9,0.0
virtual_02284,0.015053332931865348,7,0.0
virtual_02285,0.01,6,0.0
virtual_02286,0.027289092175266597,7,0.0
virtual_02287,0.021897936925182066,7,0.0
virtual_02288,0.01,6,0.0
virtual_02289,0.08563541438705385,5,0.0
virtual_02290,0.013759155562125152,8,0.0
virtual_02291,0.0490259832025205,6,0.0
virtual_02292,0.01,7,0.0
virtual_02293,0.016932462982827044,4,0.0
virtual_02294,0.01,8,0.0
virtual_02295,0.01,9,0.0
virtual_02296,0.01,7,0.0
virtual_02297,0.01,8,0.0
virtual_02298,0.01,8,0.0
virtual_02299,0.01,7,0.0
virtual_02300,0.01,7,0.0
virtual_02301,0.01,8,0.0
virtual_02302,0.14093141849200885,5,0.0
virtual_02303,0.10317544349909742,6,0.0
virtual_02304,0.11815602575619029,5,0.0
virtual_02305,0.02918433857479104,8,0.0
virtual_02306,0.01,6,0.0
virtual_02307,0.12913999158958414,3,0.0
virtual_02308,0.01,8,0.0
virtual_02309,0.01,8,0.0
virtual_02310,0.01,8,0.0
virtual_02311,0.01,5,0.0
virtual_02312,0.020617933668781983,7,0.0
virtual_02313,0.01,8,0.0
virtual_02314,0.055977099949297754,7,0.0
virtual_02315,0.03625432315322891,8,0.0
virtual_02316,0.08118294573187274,8,0.0
virtual_02317,0.01,9,0.0
virtual_02318,0.01,9,0.0
virtual_02319,0.01,5,0.0
virtual_02320,0.025656766255702717,7,0.0
virtual_02321,0.052500148752310634,7,0.0
virtual_02322,0.01,6,0.0
virtual_02323,0.12128072005193377,7,0.0
virtual_02324,0.01,7,0.0
virtual_02325,0.01,7,0.0
virtual_02326,0.025305016919778142,7,0.0
virtual_02327,0.01,6,0.0
virtual_02328,0.057635004829278254,6,0.0
virtual_02329,0.0632141910469547,8,0.0
virtual_02330,0.07457327708880192,7,0.0
virtual_02331,0.01,7,0.0
virtual_02332,0.01,7,0.0
virtual_02333,0.01312713585145682,7,0.0
virtual_02334,0.1302670443074905,5,0.0
virtual_02335,0.14826292850837247,6,0.0
virtual_02336,0.014232757782097026,9,0.0
virtual_02337,0.01,6,0.0
virtual_02338,0.241130345851783,5,0.0
virtual_02339,0.01,9,0.0
virtual_02340,0.10590643781949223,6,0.0
virtual_02341,0.01042364860951242,8,0.0
virtual_02342,0.01,7,0.0
virtual_02343,0.01757454440424286,5,0.0
virtual_02344,0.01,7,0.0
virtual_02345,0.01,6,0.0
virtual_02346,0.01,8,0.0
virtual_02347,0.04952974951261241,5,0.0
virtual_02348,0.07188410528021674,7,0.0
virtual_02349,0.16593460535396498,7,0.0
virtual_02350,0.01,8,0.0
virtual_02351,0.01,8,0.0
virtual_02352,0.09653345728104948,5,0.0
virtual_02353,0.0739751239787552,5,0.0
virtual_02354,0.01,8,0.0
virtual_02355,0.01,6,0.0
virtual_02356,0.01,5,0.0
virtual_02357,0.047867478725606476,6,0.0
virtual_02358,0.06984661352455322,9,0.0
virtual_02359,0.01,7,0.0
virtual_02360,0.0254364526333625,6,0.0
virtual_02361,0.07013066052054856,6,0.0
virtual_02362,0.01,7,0.0
virtual_02363,0.01,5,0.0
virtual_02364,0.10090757310352044,7,0.0
virtual_02365,0.0266795705179373,8,0.0
virtual_02366,0.1288529426912837,4,0.0
virtual_02367,0.030577325164974616,7,0.0
virtual_02368,0.012503202332537197,6,0.0
virtual_02369,0.012614647574378917,6,0.0
virtual_02370,0.05803163280300418,8,0.0
virtual_02371,0.01,7,0.0
virtual_02372,0.01,6,0.0
virtual_02373,0.04384779737378663,8,0.0
virtual_02374,0.15696808023382228,7,0.0
virtual_02375,0.01,6,0.0
virtual_02376,0.058178077381961506,4,0.0
virtual_02377,0.03408434584562149,6,0.0
virtual_02378,0.01,9,0.0
virtual_02379,0.01,7,0.0
virtual_02380,0.01,7,0.0
virtual_02381,0.018882527855074972,7,0.0
virtual_02382,0.026772909627514916,8,0.0
virtual_02383,0.12504197909719125,6,0.0
virtual_02384,0.016802897604791124,9,0.0
virtual_02385,0.01,7,0.0
virtual_02386,0.011576783309720255,7,0.0
virtual_02387,0.01,8,0.0
virtual_02388,0.10223985454465989,5,0.0
virtual_02389,0.012889703542890539,5,0.0
virtual_02390,0.011423234608125435,4,0.0
virtual_02391,0.011248631912607556,7,0.0
virtual_02392,0.08392683785753768,7,0.0
virtual_02393,0.01,8,0.0
virtual_02394,0.01,7,0.0
virtual_02395,0.01,6,0.0
virtual_02396,0.01739375962084221,7,0.0
virtual_02397,0.03791109216575759,8,0.0
virtual_02398,0.01,4,0.0
virtual_02399,0.017298465796941134,6,0.0
virtual_02400,0.01,7,0.0
virtual_02401,0.01,8,0.0
virtual_02402,0.01,9,0.0
virtual_02403,0.01,7,0.0
virtual_02404,0.028367194925705642,6,0.0
virtual_02405,0.01,6,0.0
virtual_02406,0.02082271776378362,8,0.0
virtual_02407,0.01,8,0.0
virtual_02408,0.019826992499895328,9,0.0
virtual_02409,0.029578079128720777,7,0.0
virtual_02410,0.08018089943251562,6,0.0
virtual_02411,0.08714403834792564,5,0.0
virtual_02412,0.07078611033370553,6,0.0
virtual_02413,0.164487475370694,4,0.0
virtual_02414,0.01,7,0.0
virtual_02415,0.015069749602839888,5,0.0
virtual_02416,0.01,6,0.0
virtual_02417,0.07291262725927032,6,0.0
virtual_02418,0.1701480427228704,4,0.0
virtual_02419,0.01,8,0.0
virtual_02420,0.0220407513795196,9,0.0
virtual_02421,0.11183787336581073,8,0.0
virtual_02422,0.01,6,0.0
virtual_02423,0.03907524324676765,6,0.0
virtual_02424,0.011587068364336107,5,0.0
virtual_02425,0.01058928362452822,5,0.0
virtual_02426,0.08877904331422325,5,0.0
virtual_02427,0.1002870249174392,7,0.0
virtual_02428,0.10343147445158488,6,0.0
virtual_02429,0.01,8,0.0
virtual_02430,0.14896893016815718,7,0.0
virtual_02431,0.09305951379554915,8,0.0
virtual_02432,0.010464600053943297,8,0.0
virtual_02433,0.028782141246016305,3,0.0
virtual_02434,0.0150233987335698,8,0.0
virtual_02435,0.10298880059958858,6,0.0
virtual_02436,0.15342050358741213,7,0.0
virtual_02437,0.01,5,0.0
virtual_02438,0.1305674403997832,4,0.0
virtual_02439,0.1055695704117582,8,0.0
virtual_02440,0.012297030524347156,6,0.0
virtual_02441,0.06350348481891044,7,0.0
virtual_02442,0.01526243938500142,6,0.0
virtual_02443,0.01,6,0.0
virtual_02444,0.035312021052363377,6,0.0
virtual_02445,0.01,5,0.0
virtual_02446,0.10324055047605163,6,0.0
virtual_02447,0.01,7,0.0
virtual_02448,0.04309873352394671,9,0.0
virtual_02449,0.018413893211787647,7,0.0
virtual_02450,0.0313986289204829,7,0.0
virtual_02451,0.18230898957852884,6,0.0
virtual_02452,0.01,5,0.0
virtual_02453,0.01,8,0.0
virtual_02454,0.03981596740578133,7,0.0
virtual_02455,0.014958743977788305,8,0.0
virtual_02456,0.01,8,0.0
virtual_02457,0.013773699810372284,5,0.0
virtual_02458,0.05284264313055429,8,0.0
virtual_02459,0.01,7,0.0
virtual_02460,0.08833805936486046,8,0.0
virtual_02461,0.01,6,0.0
virtual_02462,0.2375219095157642,5,0.0
virtual_02463,0.01,8,0.0
virtual_02464,0.011167926601478561,7,0.0
virtual_02465,0.08113301803340288,6,0.0
virtual_02466,0.07285170414404733,6,0.0
virtual_02467,0.01,6,0.0
virtual_02468,0.10512457346717931,5,0.0
virtual_02469,0.014243341082856041,6,0.0
virtual_02470,0.01,6,0.0
virtual_02471,0.01,7,0.0
virtual_02472,0.01,4,0.0
virtual_02473,0.01,7,0.0
virtual_02474,0.022238624023732084,8,0.0
virtual_02475,0.032061318843120315,8,0.0
virtual_02476,0.01,7,0.0
virtual_02477,0.01982431197022471,8,0.0
virtual_02478,0.07238473593791268,6,0.0
virtual_02479,0.0577791522720814,7,0.0
virtual_02480,0.012959123827383847,7,0.0
virtual_02481,0.12894163547574386,7,0.0
virtual_02482,0.01,9,0.0
virtual_02483,0.05130160940981647,7,0.0
virtual_02484,0.08204521917375299,6,0.0
virtual_02485,0.01,8,0.0
virtual_02486,0.04366025327331994,7,0.0
virtual_02487,0.02461876356983108,8,0.0
virtual_02488,0.12098052545357749,6,0.0
virtual_02489,0.01,8,0.0
virtual_02490,0.01,8,0.0
virtual_02491,0.01,8,0.0
virtual_02492,0.01,5,0.0
virtual_02493,0.012422712541724749,8,0.0
virtual_02494,0.07146035296568093,6,0.0
virtual_02495,0.01,7,0.0
virtual_02496,0.025575600646766273,8,0.0
virtual_02497,0.012203339202010879,5,0.0
virtual_02498,0.01,7,0.0
virtual_02499,0.03027006870341793,6,0.0
virtual_02500,0.043871525275064285,5,0.0
virtual_02501,0.08896107408004032,6,0.0
virtual_02502,0.028563179367007106,8,0.0
virtual_02503,0.01,8,0.0
virtual_02504,0.02551732602540736,9,0.0
virtual_02505,0.02630144094495995,4,0.0
virtual_02506,0.01,6,0.0
virtual_02507,0.01,3,0.0
virtual_02508,0.06524614680678953,8,0.0
virtual_02509,0.016998942141232307,6,0.0
virtual_02510,0.01,8,0.0
virtual_02511,0.03790833393788623,5,0.0
virtual_02512,0.01,6,0.0
virtual_02513,0.010108211680047916,7,0.0
virtual_02514,0.01,5,0.0
virtual_02515,0.14030986010965138,8,0.0
virtual_02516,0.01,6,0.0
virtual_02517,0.0907736072753409,7,0.0
virtual_02518,0.01,7,0.0
virtual_02519,0.01,8,0.0
virtual_02520,0.015259657235321081,8,0.0
virtual_02521,0.01,3,0.0
virtual_02522,0.01,8,0.0
virtual_02523,0.0816495921397183,8,0.0
virtual_02524,0.015316403867225464,6,0.0
virtual_02525,0.03599209982039459,8,0.0
virtual_02526,0.12311829143336604,6,0.0
virtual_02527,0.013804803593741885,3,0.0
virtual_02528,0.026772909627514916,8,0.0
virtual_02529,0.015506015358937636,8,0.0
virtual_02530,0.0880695891980618,7,0.0
virtual_02531,0.015083247269927899,8,0.0
virtual_02532,0.04720029314056396,5,0.0
virtual_02533,0.01,6,0.0
virtual_02534,0.07554017630924112,7,0.0
virtual_02535,0.01,9,0.0
virtual_02536,0.011983617882625726,6,0.0
virtual_02537,0.23854587946757844,5,0.0
virtual_02538,0.01,6,0.0
virtual_02539,0.01,7,0.0
virtual_02540,0.016217870676976595,8,0.0
virtual_02541,0.012516285453140345,6,0.0
virtual_02542,0.013052541928392017,5,0.0
virtual_02543,0.01,6,0.0
virtual_02544,0.012573520014746082,6,0.0
virtual_02545,0.01,8,0.0
virtual_02546,0.09730114193072084,7,0.0
virtual_02547,0.01,7,0.0
virtual_02548,0.043868723670643275,7,0.0
virtual_02549,0.01,8,0.0
virtual_02550,0.09724418993723835,7,0.0
virtual_02551,0.01,7,0.0
virtual_02552,0.01,6,0.0
virtual_02553,0.01,6,0.0
virtual_02554,0.175627529439777,5,0.0
virtual_02555,0.01,5,0.0
virtual_02556,0.01,8,0.0
virtual_02557,0.01,8,0.0
virtual_02558,0.08358804799821698,5,0.0
virtual_02559,0.01,5,0.0
virtual_02560,0.03508556524668675,7,0.0
virtual_02561,0.017778478109868715,7,0.0
virtual_02562,0.06405304832011613,8,0.0
virtual_02563,0.10524688996009623,3,0.0
virtual_02564,0.10799445191097852,6,0.0
virtual_02565,0.01,5,0.0
virtual_02566,0.02031345346383326,7,0.0
virtual_02567,0.09562126044015017,7,0.0
virtual_02568,0.05699182659841745,8,0.0
virtual_02569,0.08566893450557976,6,0.0
virtual_02570,0.01,7,0.0
virtual_02571,0.01,6,0.0
virtual_02572,0.02974196872717958,6,0.0
virtual_02573,0.01,8,0.0
virtual_02574,0.022952878123225127,7,0.0
virtual_02575,0.012039883915835688,6,0.0
virtual_02576,0.01,7,0.0
virtual_02577,0.01,6,0.0
virtual_02578,0.01,7,0.0
virtual_02579,0.10549126809074412,5,0.0
virtual_02580,0.10978968929929071,9,0.0
virtual_02581,0.0939610000873517,7,0.0
virtual_02582,0.10673543578776354,6,0.0
virtual_02583,0.04588507656087022,4,0.0
virtual_02584,0.0198344761499066,7,0.0
virtual_02585,0.0718356810138702,8,0.0
virtual_02586,0.01,6,0.0
virtual_02587,0.01,8,0.0
virtual_02588,0.013788302274748638,5,0.0
virtual_02589,0.13414017692816255,6,0.0
virtual_02590,0.012839176649293692,6,0.0
virtual_02591,0.01,5,0.0
virtual_02592,0.01,6,0.0
virtual_02593,0.011629768807352664,9,0.0
virtual_02594,0.01,9,0.0
virtual_02595,0.01,8,0.0
virtual_02596,0.01,8,0.0
virtual_02597,0.01,9,0.0
virtual_02598,0.01,8,0.0
virtual_02599,0.010257819427159755,9,0.0
virtual_02600,0.05967748413289245,9,0.0
virtual_02601,0.012013140141591591,4,0.0
virtual_02602,0.0525304171137591,7,0.0
virtual_02603,0.01,8,0.0
virtual_02604,0.01,9,0.0
virtual_02605,0.01,7,0.0
virtual_02606,0.08891130618740348,7,0.0
virtual_02607,0.02791304411934869,8,0.0
virtual_02608,0.01,8,0.0
virtual_02609,0.08642203497947144,6,0.0
virtual_02610,0.05778558775564235,6,0.0
virtual_02611,0.03147397841977638,8,0.0
virtual_02612,0.012466004590638341,8,0.0
virtual_02613,0.1539026139743937,5,0.0
virtual_02614,0.019700204061470147,5,0.0
virtual_02615,0.08425194924527027,7,0.0
virtual_02616,0.01,7,0.0
virtual_02617,0.01,6,0.0
virtual_02618,0.01,7,0.0
virtual_02619,0.011975052544282381,6,0.0
virtual_02620,0.01,6,0.0
virtual_02621,0.03398797770773321,8,0.0
virtual_02622,0.12715656968901848,6,0.0
virtual_02623,0.062287107312864805,6,0.0
virtual_02624,0.025291656225024595,6,0.0
virtual_02625,0.07941277788215,5,0.0
virtual_02626,0.01,8,0.0
virtual_02627,0.031286568802294364,8,0.0
virtual_02628,0.07397539864771974,9,0.0
virtual_02629,0.010869037692809105,7,0.0
virtual_02630,0.01,8,0.0
virtual_02631,0.05766579493047386,6,0.0
virtual_02632,0.021019459120066537,8,0.0
virtual_02633,0.014596669692255884,5,0.0
virtual_02634,0.038595706321893866,6,0.0
virtual_02635,0.01,8,0.0
virtual_02636,0.051601950855922216,8,0.0
virtual_02637,0.01,7,0.0
virtual_02638,0.06318318412675437,5,0.0
virtual_02639,0.01,5,0.0
virtual_02640,0.01,9,0.0
virtual_02641,0.07560320618761657,6,0.0
virtual_02642,0.021658516127923487,9,0.0
virtual_02643,0.01,7,0.0
virtual_02644,0.07883121759450633,4,0.0
virtual_02645,0.030342510715467893,8,0.0
virtual_02646,0.01,8,0.0
virtual_02647,0.07199448052188892,8,0.0
virtual_02648,0.06392840605828172,6,0.0
virtual_02649,0.11022673287485395,7,0.0
virtual_02650,0.08053890745271237,4,0.0
virtual_02651,0.01,7,0.0
virtual_02652,0.06949548167628859,5,0.0
virtual_02653,0.01,8,0.0
virtual_02654,0.01,7,0.0
virtual_02655,0.01,6,0.0
virtual_02656,0.0390823286274418,6,0.0
virtual_02657,0.012435776449092198,6,0.0
virtual_02658,0.16778637181035447,6,0.0
virtual_02659,0.019824324113668544,8,0.0
virtual_02660,0.01284250783007923,9,0.0
virtual_02661,0.01,8,0.0
virtual_02662,0.04152877706885975,8,0.0
virtual_02663,0.01,8,0.0
virtual_02664,0.01,5,0.0
virtual_02665,0.019243960070629097,4,0.0
virtual_02666,0.01,7,0.0
virtual_02667,0.01,9,0.0
virtual_02668,0.01,8,0.0
virtual_02669,0.012147843851048582,7,0.0
virtual_02670,0.012261616888055014,7,0.0
virtual_02671,0.06440756852556075,7,0.0
virtual_02672,0.01,7,0.0
virtual_02673,0.08273348571561245,7,0.0
virtual_02674,0.01,7,0.0
virtual_02675,0.01,8,0.0
virtual_02676,0.04879067704880903,7,0.0
virtual_02677,0.020824160259050907,8,0.0
virtual_02678,0.01,7,0.0
virtual_02679,0.01,7,0.0
virtual_02680,0.01,8,0.0
virtual_02681,0.01,8,0.0
virtual_02682,0.08219770672175106,6,0.0
virtual_02683,0.01,7,0.0
virtual_02684,0.34934342531858475,4,0.0
virtual_02685,0.010119259773606162,6,0.0
virtual_02686,0.01,7,0.0
virtual_02687,0.015263084062637903,6,0.0
virtual_02688,0.014685287350626844,7,0.0
virtual_02689,0.01,5,0.0
virtual_02690,0.04795929744882479,6,0.0
virtual_02691,0.01,7,0.0
virtual_02692,0.02529611915404723,4,0.0
virtual_02693,0.01584464335235942,5,0.0
virtual_02694,0.01,7,0.0
virtual_02695,0.06534484203897792,7,0.0
virtual_02696,0.01,7,0.0
virtual_02697,0.01,7,0.0
virtual_02698,0.01,9,0.0
virtual_02699,0.028944000135465813,8,0.0
virtual_02700,0.01,8,0.0
virtual_02701,0.01,8,0.0
virtual_02702,0.029955830561622772,6,0.0
virtual_02703,0.0899833203680053,7,0.0
virtual_02704,0.014061693046650482,7,0.0
virtual_02705,0.01,7,0.0
virtual_02706,0.01,8,0.0
virtual_02707,0.01,8,0.0
virtual_02708,0.01,7,0.0
virtual_02709,0.09662370758126929,8,0.0
virtual_02710,0.01,7,0.0
virtual_02711,0.01,7,0.0
virtual_02712,0.03848080146842629,7,0.0
virtual_02713,0.11387287862312177,6,0.0
virtual_02714,0.14486203389776853,5,0.0
virtual_02715,0.01,9,0.0
virtual_02716,0.06632324489965419,8,0.0
virtual_02717,0.05019086321542043,7,0.0
virtual_02718,0.01,8,0.0
virtual_02719,0.01,7,0.0
virtual_02720,0.01,8,0.0
virtual_02721,0.02462415929834426,7,0.0
virtual_02722,0.04256892374936475,8,0.0
virtual_02723,0.01,7,0.0
virtual_02724,0.035139095822063426,7,0.0
virtual_02725,0.018259772193549562,6,0.0
virtual_02726,0.03426130046295692,9,0.0
virtual_02727,0.041681880375872886,7,0.0
virtual_02728,0.06139869770710091,5,0.0
virtual_02729,0.024466636942513383,8,0.0
virtual_02730,0.012640295468530629,7,0.0
virtual_02731,0.01,8,0.0
virtual_02732,0.01693094866759218,7,0.0
virtual_02733,0.01,7,0.0
virtual_02734,0.01,6,0.0
virtual_02735,0.034877659825899,6,0.0
virtual_02736,0.01,7,0.0
virtual_02737,0.3280340794064118,5,0.0
virtual_02738,0.04286278903498907,5,0.0
virtual_02739,0.10737765855795435,6,0.0
virtual_02740,0.061871174824096875,6,0.0
virtual_02741,0.014110415798283918,6,0.0
virtual_02742,0.011686333030984432,7,0.0
virtual_02743,0.01,7,0.0
virtual_02744,0.08012843687095163,8,0.0
virtual_02745,0.048536477060374464,7,0.0
virtual_02746,0.015631388912449223,6,0.0
virtual_02747,0.01,8,0.0
virtual_02748,0.014728295567819514,7,0.0
virtual_02749,0.024276228402218557,8,0.0
virtual_02750,0.01,7,0.0
virtual_02751,0.01,7,0.0
virtual_02752,0.01,6,0.0
virtual_02753,0.042284298971176776,5,0.0
virtual_02754,0.01,7,0.0
virtual_02755,0.028221134101814108,7,0.0
virtual_02756,0.10257115834519698,6,0.0
virtual_02757,0.0702171775636442,6,0.0
virtual_02758,0.01,7,0.0
virtual_02759,0.12725131198436188,7,0.0
virtual_02760,0.10059451600725537,6,0.0
virtual_02761,0.10971476843285484,7,0.0
virtual_02762,0.06902690596338655,7,0.0
virtual_02763,0.0122232029738797,4,0.0
virtual_02764,0.01,5,0.0
virtual_02765,0.04503671556286051,5,0.0
virtual_02766,0.18616060307385363,5,0.0
virtual_02767,0.14621795629269152,5,0.0
virtual_02768,0.01,7,0.0
virtual_02769,0.014539826678233104,6,0.0
virtual_02770,0.02723377509879861,8,0.0
virtual_02771,0.01,7,0.0
virtual_02772,0.01,3,0.0
virtual_02773,0.010748046271693385,7,0.0
virtual_02774,0.01,6,0.0
virtual_02775,0.10128750341586683,5,0.0
virtual_02776,0.11082026306013948,4,0.0
virtual_02777,0.038379558003229695,8,0.0
virtual_02778,0.0961698248552561,7,0.0
virtual_02779,0.01,6,0.0
virtual_02780,0.07784781241947702,8,0.0
virtual_02781,0.01306249384610887,7,0.0
virtual_02782,0.012892672542244391,4,0.0
virtual_02783,0.01,9,0.0
virtual_02784,0.014094232950765558,3,0.0
virtual_02785,0.01542752109953621,4,0.0
virtual_02786,0.01,9,0.0
virtual_02787,0.17896861260584876,5,0.0
virtual_02788,0.011585345699565527,7,0.0
virtual_02789,0.01,8,0.0
virtual_02790,0.015095539971509576,6,0.0
virtual_02791,0.0268696228292982,6,0.0
virtual_02792,0.01254424189956648,8,0.0
virtual_02793,0.16614919470988207,7,0.0
virtual_02794,0.02433806954365973,6,0.0
virtual_02795,0.12878413299154423,5,0.0
virtual_02796,0.01,8,0.0
virtual_02797,0.01,7,0.0
virtual_02798,0.010255114653193448,7,0.0
virtual_02799,0.01330441803264146,4,0.0
virtual_02800,0.01485653882719239,8,0.0
virtual_02801,0.01,5,0.0
virtual_02802,0.03388881448785814,7,0.0
virtual_02803,0.14116108826935522,4,0.0
virtual_02804,0.16087938973105817,6,0.0
virtual_02805,0.03868310893404286,5,0.0
virtual_02806,0.011586637016158915,9,0.0
